Sample in Buffer,Sample in Window,TRIGGER,sig_AD2_IN[9:0],sig_AD1_IN[9:0],LED_IO_OBUF[2:0]
2901,2901,0,135,-35,2
2902,2902,0,-71,109,2
2903,2903,0,-184,100,2
2904,2904,0,102,2,2
2905,2905,0,192,13,2
2906,2906,0,-139,-66,2
2907,2907,0,-163,-14,2
2908,2908,0,157,-22,2
2909,2909,0,108,-118,2
2910,2910,0,-157,-52,2
2911,2911,0,-41,-37,2
2912,2912,0,130,75,2
2913,2913,0,-21,166,2
2914,2914,0,-101,92,2
2915,2915,0,65,14,2
2916,2916,0,53,-207,2
2917,2917,0,-78,-7,2
2918,2918,0,-5,100,2
2919,2919,0,64,-155,2
2920,2920,0,-26,34,2
2921,2921,0,-28,136,2
2922,2922,0,51,-24,2
2923,2923,0,-9,-150,2
2924,2924,0,-61,-44,2
2925,2925,0,40,71,2
2926,2926,0,57,17,2
2927,2927,0,-56,25,2
2928,2928,0,-57,97,2
2929,2929,0,45,-10,2
2930,2930,0,44,-33,2
2931,2931,0,-7,-39,2
2932,2932,0,-33,-63,2
2933,2933,0,-54,2,2
2934,2934,0,32,-51,2
2935,2935,0,118,154,2
2936,2936,0,-33,169,2
2937,2937,0,-189,-195,2
2938,2938,0,39,-154,2
2939,2939,0,221,99,2
2940,2940,0,-47,-3,2
2941,2941,0,-228,-125,2
2942,2942,0,38,36,2
2943,2943,0,194,133,2
2944,2944,0,-16,130,2
2945,2945,0,-133,-45,2
2946,2946,0,-23,-93,2
2947,2947,0,54,-38,2
2948,2948,0,66,-35,2
2949,2949,0,20,104,2
2950,2950,0,-120,-54,2
2951,2951,0,-69,-101,2
2952,2952,0,150,41,2
2953,2953,0,95,-28,2
2954,2954,0,-142,81,2
2955,2955,0,-99,16,2
2956,2956,0,85,-6,2
2957,2957,0,91,72,2
2958,2958,0,-6,-49,2
2959,2959,0,-83,25,2
2960,2960,0,-97,60,2
2961,2961,0,81,-44,2
2962,2962,0,188,-138,2
2963,2963,0,-96,-81,2
2964,2964,0,-257,-21,2
2965,2965,0,107,-27,2
2966,2966,0,287,149,2
2967,2967,0,-125,176,2
2968,2968,0,-266,-83,2
2969,2969,0,142,46,2
2970,2970,0,213,71,2
2971,2971,0,-146,-165,2
2972,2972,0,-144,-25,2
2973,2973,0,125,5,2
2974,2974,0,75,-100,2
2975,2975,0,-98,-108,2
2976,2976,0,-36,75,2
2977,2977,0,61,126,2
2978,2978,0,15,10,2
2979,2979,0,-32,72,2
2980,2980,0,-26,27,2
2981,2981,0,16,-103,2
2982,2982,0,50,-48,2
2983,2983,0,-19,148,2
2984,2984,0,-85,49,2
2985,2985,0,31,-208,2
2986,2986,0,96,-62,2
2987,2987,0,-61,37,2
2988,2988,0,-92,76,2
2989,2989,0,87,-53,2
2990,2990,0,58,-54,2
2991,2991,0,-112,192,2
2992,2992,0,-25,31,2
2993,2993,0,117,-31,2
2994,2994,0,-26,-9,2
2995,2995,0,-111,-152,2
2996,2996,0,76,-15,2
2997,2997,0,96,88,2
2998,2998,0,-114,-83,2
2999,2999,0,-58,-49,2
3000,3000,0,118,136,2
3001,3001,0,12,99,2
3002,3002,0,-102,10,2
3003,3003,0,31,-122,2
3004,3004,0,46,10,2
3005,3005,0,-76,113,2
3006,3006,0,17,-106,2
3007,3007,0,105,-101,2
3008,3008,0,-101,-52,2
3009,3009,0,-95,-68,2
3010,3010,0,172,40,2
3011,3011,0,68,163,2
3012,3012,0,-202,94,2
3013,3013,0,-26,2,2
3014,3014,0,197,-23,2
3015,3015,0,-13,-7,2
3016,3016,0,-149,-83,2
3017,3017,0,43,-14,2
3018,3018,0,75,99,2
3019,3019,0,-59,-83,2
3020,3020,0,3,-112,2
3021,3021,0,47,-19,2
3022,3022,0,-69,1,2
3023,3023,0,-28,38,2
3024,3024,0,111,51,2
3025,3025,0,-3,52,2
3026,3026,0,-117,63,2
3027,3027,0,25,112,2
3028,3028,0,100,-74,2
3029,3029,0,-37,-111,2
3030,3030,0,-76,56,2
3031,3031,0,28,-46,2
3032,3032,0,35,-25,2
3033,3033,0,-17,-69,2
3034,3034,0,-6,-40,2
3035,3035,0,-8,13,2
3036,3036,0,-21,-72,2
3037,3037,0,38,201,2
3038,3038,0,32,61,2
3039,3039,0,-58,-13,2
3040,3040,0,-40,75,2
3041,3041,0,70,-83,2
3042,3042,0,44,-56,2
3043,3043,0,-79,-136,2
3044,3044,0,-45,84,2
3045,3045,0,70,98,2
3046,3046,0,51,-54,2
3047,3047,0,-63,-5,2
3048,3048,0,-63,-103,2
3049,3049,0,42,36,2
3050,3050,0,78,33,2
3051,3051,0,-14,-45,2
3052,3052,0,-100,67,2
3053,3053,0,-13,130,2
3054,3054,0,112,5,2
3055,3055,0,35,-135,2
3056,3056,0,-130,81,2
3057,3057,0,-48,-13,2
3058,3058,0,132,-168,2
3059,3059,0,51,-21,2
3060,3060,0,-130,43,2
3061,3061,0,-40,-38,2
3062,3062,0,112,-14,2
3063,3063,0,20,233,2
3064,3064,0,-83,42,2
3065,3065,0,3,-183,2
3066,3066,0,41,127,2
3067,3067,0,-35,78,2
3068,3068,0,-3,-171,2
3069,3069,0,66,-100,2
3070,3070,0,-33,-42,2
3071,3071,0,-85,98,2
3072,3072,0,52,18,2
3073,3073,0,99,-63,2
3074,3074,0,-55,-40,2
3075,3075,0,-123,108,2
3076,3076,0,36,163,2
3077,3077,0,144,-22,2
3078,3078,0,-21,-83,2
3079,3079,0,-157,-85,2
3080,3080,0,3,29,2
3081,3081,0,153,-78,2
3082,3082,0,10,7,2
3083,3083,0,-139,161,2
3084,3084,0,-22,-49,2
3085,3085,0,106,-100,2
3086,3086,0,20,-39,2
3087,3087,0,-58,111,2
3088,3088,0,-12,-8,2
3089,3089,0,9,-24,2
3090,3090,0,-5,146,2
3091,3091,0,41,-49,2
3092,3092,0,16,-140,2
3093,3093,0,-92,16,2
3094,3094,0,-32,39,2
3095,3095,0,118,-98,2
3096,3096,0,44,-26,2
3097,3097,0,-117,103,2
3098,3098,0,-56,134,2
3099,3099,0,83,-12,2
3100,3100,0,70,-107,2
3101,3101,0,-32,69,2
3102,3102,0,-88,48,2
3103,3103,0,-40,-94,2
3104,3104,0,105,-103,2
3105,3105,0,102,-99,2
3106,3106,0,-139,113,2
3107,3107,0,-158,98,2
3108,3108,0,167,-72,2
3109,3109,0,185,40,2
3110,3110,0,-200,60,2
3111,3111,0,-188,-44,2
3112,3112,0,222,-61,2
3113,3113,0,167,33,2
3114,3114,0,-235,126,2
3115,3115,0,-141,-31,2
3116,3116,0,238,-88,2
3117,3117,0,115,-97,2
3118,3118,0,-242,74,2
3119,3119,0,-112,93,2
3120,3120,0,245,-166,2
3121,3121,0,112,20,2
3122,3122,0,-254,30,2
3123,3123,0,-119,-147,2
3124,3124,0,268,162,2
3125,3125,0,130,160,2
3126,3126,0,-275,-76,2
3127,3127,0,-125,-6,2
3128,3128,0,268,14,2
3129,3129,0,88,49,2
3130,3130,0,-243,-47,2
3131,3131,0,-48,-139,2
3132,3132,0,188,60,2
3133,3133,0,-5,-19,2
3134,3134,0,-106,-135,2
3135,3135,0,44,104,2
3136,3136,0,13,23,2
3137,3137,0,-86,-39,2
3138,3138,0,63,163,2
3139,3139,0,83,-40,2
3140,3140,0,-121,-41,2
3141,3141,0,-82,105,2
3142,3142,0,146,-73,2
3143,3143,0,72,-89,2
3144,3144,0,-137,-57,2
3145,3145,0,-72,114,2
3146,3146,0,116,56,2
3147,3147,0,72,-84,2
3148,3148,0,-84,26,2
3149,3149,0,-90,-101,2
3150,3150,0,68,-21,2
3151,3151,0,101,-13,2
3152,3152,0,-58,59,2
3153,3153,0,-108,156,2
3154,3154,0,56,-99,2
3155,3155,0,107,41,2
3156,3156,0,-58,63,2
3157,3157,0,-90,-113,2
3158,3158,0,46,-79,2
3159,3159,0,69,33,2
3160,3160,0,-31,-16,2
3161,3161,0,-52,-85,2
3162,3162,0,-7,108,2
3163,3163,0,41,-12,2
3164,3164,0,43,-34,2
3165,3165,0,-43,132,2
3166,3166,0,-80,92,2
3167,3167,0,51,-93,2
3168,3168,0,101,-134,2
3169,3169,0,-68,68,2
3170,3170,0,-115,-22,2
3171,3171,0,85,21,2
3172,3172,0,106,53,2
3173,3173,0,-98,-96,2
3174,3174,0,-92,3,2
3175,3175,0,111,-30,2
3176,3176,0,62,63,2
3177,3177,0,-117,49,2
3178,3178,0,-29,-20,2
3179,3179,0,116,104,2
3180,3180,0,4,-144,2
3181,3181,0,-115,-19,2
3182,3182,0,19,101,2
3183,3183,0,116,-125,2
3184,3184,0,-32,-33,2
3185,3185,0,-128,-51,2
3186,3186,0,36,128,2
3187,3187,0,140,205,2
3188,3188,0,-37,-104,2
3189,3189,0,-164,-77,2
3190,3190,0,32,44,2
3191,3191,0,190,-126,2
3192,3192,0,-41,-85,2
3193,3193,0,-217,213,2
3194,3194,0,60,-27,2
3195,3195,0,228,-135,2
3196,3196,0,-77,147,2
3197,3197,0,-227,-44,2
3198,3198,0,92,-14,2
3199,3199,0,209,108,2
3200,3200,0,-98,-1,2
3201,3201,0,-193,-63,2
3202,3202,0,84,-126,2
3203,3203,0,186,68,2
3204,3204,0,-55,65,2
3205,3205,0,-196,-51,2
3206,3206,0,41,-2,2
3207,3207,0,211,-46,2
3208,3208,0,-36,85,2
3209,3209,0,-225,86,2
3210,3210,0,38,-30,2
3211,3211,0,223,-32,2
3212,3212,0,-50,-14,2
3213,3213,0,-202,-53,2
3214,3214,0,60,-34,2
3215,3215,0,157,4,2
3216,3216,0,-57,12,2
3217,3217,0,-112,7,2
3218,3218,0,32,-41,2
3219,3219,0,64,134,2
3220,3220,0,-1,53,2
3221,3221,0,-49,-55,2
3222,3222,0,-30,-105,2
3223,3223,0,56,-75,2
3224,3224,0,31,157,2
3225,3225,0,-88,-15,2
3226,3226,0,-8,24,2
3227,3227,0,118,44,2
3228,3228,0,-50,-85,2
3229,3229,0,-132,-34,2
3230,3230,0,130,-32,2
3231,3231,0,115,16,2
3232,3232,0,-205,-21,2
3233,3233,0,-73,-97,2
3234,3234,0,245,3,2
3235,3235,0,4,161,2
3236,3236,0,-265,114,2
3237,3237,0,59,42,2
3238,3238,0,234,-33,2
3239,3239,0,-128,-130,2
3240,3240,0,-177,-71,2
3241,3241,0,161,-23,2
3242,3242,0,105,50,2
3243,3243,0,-163,10,2
3244,3244,0,-31,-48,2
3245,3245,0,120,31,2
3246,3246,0,-37,-61,2
3247,3247,0,-47,25,2
3248,3248,0,77,104,2
3249,3249,0,-39,24,2
3250,3250,0,-94,-83,2
3251,3251,0,126,86,2
3252,3252,0,73,125,2
3253,3253,0,-188,-262,2
3254,3254,0,-50,-149,2
3255,3255,0,218,129,2
3256,3256,0,13,73,2
3257,3257,0,-215,-4,2
3258,3258,0,15,-18,2
3259,3259,0,170,65,2
3260,3260,0,-42,44,2
3261,3261,0,-102,-73,2
3262,3262,0,59,-83,2
3263,3263,0,39,22,2
3264,3264,0,-69,57,2
3265,3265,0,15,21,2
3266,3266,0,69,8,2
3267,3267,0,-59,-38,2
3268,3268,0,-90,-43,2
3269,3269,0,84,8,2
3270,3270,0,107,28,2
3271,3271,0,-102,-91,2
3272,3272,0,-126,80,2
3273,3273,0,108,66,2
3274,3274,0,133,-110,2
3275,3275,0,-108,18,2
3276,3276,0,-118,80,2
3277,3277,0,91,17,2
3278,3278,0,88,-96,2
3279,3279,0,-67,22,2
3280,3280,0,-56,65,2
3281,3281,0,15,-52,2
3282,3282,0,22,4,2
3283,3283,0,39,-41,2
3284,3284,0,-17,35,2
3285,3285,0,-78,-86,2
3286,3286,0,33,52,2
3287,3287,0,94,134,2
3288,3288,0,-71,-79,2
3289,3289,0,-94,-59,2
3290,3290,0,115,-103,2
3291,3291,0,52,118,2
3292,3292,0,-154,102,2
3293,3293,0,-15,-16,2
3294,3294,0,162,-57,2
3295,3295,0,-25,-27,2
3296,3296,0,-153,42,2
3297,3297,0,46,-128,2
3298,3298,0,119,14,2
3299,3299,0,-48,122,2
3300,3300,0,-81,-42,2
3301,3301,0,26,-28,2
3302,3302,0,34,-28,2
3303,3303,0,10,-9,2
3304,3304,0,-1,70,2
3305,3305,0,-40,43,2
3306,3306,0,-13,-38,2
3307,3307,0,55,-84,2
3308,3308,0,6,17,2
3309,3309,0,-43,57,2
3310,3310,0,11,-15,2
3311,3311,0,2,-46,2
3312,3312,0,-29,7,2
3313,3313,0,53,61,2
3314,3314,0,23,-67,2
3315,3315,0,-117,-69,2
3316,3316,0,-9,139,2
3317,3317,0,161,68,2
3318,3318,0,-13,-45,2
3319,3319,0,-169,-114,2
3320,3320,0,42,-178,2
3321,3321,0,134,194,2
3322,3322,0,-67,145,2
3323,3323,0,-72,-125,2
3324,3324,0,78,8,2
3325,3325,0,-6,-31,2
3326,3326,0,-78,-12,2
3327,3327,0,84,88,2
3328,3328,0,58,-35,2
3329,3329,0,-132,-136,2
3330,3330,0,-54,60,2
3331,3331,0,154,132,2
3332,3332,0,66,46,2
3333,3333,0,-145,-177,2
3334,3334,0,-103,-103,2
3335,3335,0,120,179,2
3336,3336,0,152,28,2
3337,3337,0,-100,13,2
3338,3338,0,-203,28,2
3339,3339,0,83,-121,2
3340,3340,0,223,-110,2
3341,3341,0,-78,14,2
3342,3342,0,-220,129,2
3343,3343,0,79,34,2
3344,3344,0,173,82,2
3345,3345,0,-79,23,2
3346,3346,0,-119,-101,2
3347,3347,0,66,-38,2
3348,3348,0,56,-93,2
3349,3349,0,-55,-18,2
3350,3350,0,-23,-67,2
3351,3351,0,51,40,2
3352,3352,0,5,167,2
3353,3353,0,-55,57,2
3354,3354,0,-22,64,2
3355,3355,0,84,-54,2
3356,3356,0,46,-93,2
3357,3357,0,-122,-1,2
3358,3358,0,-81,-27,2
3359,3359,0,157,-8,2
3360,3360,0,97,-37,2
3361,3361,0,-180,-76,2
3362,3362,0,-106,-18,2
3363,3363,0,164,27,2
3364,3364,0,109,124,2
3365,3365,0,-123,78,2
3366,3366,0,-115,-35,2
3367,3367,0,51,22,2
3368,3368,0,111,-13,2
3369,3369,0,19,-9,2
3370,3370,0,-133,-13,2
3371,3371,0,-84,-110,2
3372,3372,0,155,-33,2
3373,3373,0,115,30,2
3374,3374,0,-186,45,2
3375,3375,0,-129,13,2
3376,3376,0,207,-21,2
3377,3377,0,96,-10,2
3378,3378,0,-222,42,2
3379,3379,0,-43,43,2
3380,3380,0,207,-74,2
3381,3381,0,-23,-121,2
3382,3382,0,-178,112,2
3383,3383,0,86,204,2
3384,3384,0,128,-19,2
3385,3385,0,-142,-96,2
3386,3386,0,-70,-129,2
3387,3387,0,165,-107,2
3388,3388,0,15,108,2
3389,3389,0,-153,57,2
3390,3390,0,31,15,2
3391,3391,0,122,42,2
3392,3392,0,-74,-94,2
3393,3393,0,-72,57,2
3394,3394,0,107,97,2
3395,3395,0,16,-126,2
3396,3396,0,-117,-60,2
3397,3397,0,31,33,2
3398,3398,0,108,51,2
3399,3399,0,-70,-6,2
3400,3400,0,-86,-42,2
3401,3401,0,82,-12,2
3402,3402,0,45,15,2
3403,3403,0,-63,89,2
3404,3404,0,-14,10,2
3405,3405,0,27,-71,2
3406,3406,0,-25,-70,2
3407,3407,0,11,-17,2
3408,3408,0,49,113,2
3409,3409,0,-54,-8,2
3410,3410,0,-60,15,2
3411,3411,0,71,-5,2
3412,3412,0,66,-35,2
3413,3413,0,-64,-35,2
3414,3414,0,-74,-59,2
3415,3415,0,27,115,2
3416,3416,0,81,-47,2
3417,3417,0,27,-14,2
3418,3418,0,-98,120,2
3419,3419,0,-89,-128,2
3420,3420,0,110,-49,2
3421,3421,0,144,15,2
3422,3422,0,-116,65,2
3423,3423,0,-198,122,2
3424,3424,0,117,-14,2
3425,3425,0,229,-33,2
3426,3426,0,-101,-170,2
3427,3427,0,-241,-20,2
3428,3428,0,76,100,2
3429,3429,0,236,-51,2
3430,3430,0,-51,9,2
3431,3431,0,-217,20,2
3432,3432,0,20,33,2
3433,3433,0,180,28,2
3434,3434,0,2,-83,2
3435,3435,0,-158,-2,2
3436,3436,0,-26,33,2
3437,3437,0,128,-8,2
3438,3438,0,37,79,2
3439,3439,0,-106,33,2
3440,3440,0,-55,-43,2
3441,3441,0,92,6,2
3442,3442,0,60,12,2
3443,3443,0,-102,-62,2
3444,3444,0,-66,-187,2
3445,3445,0,122,-141,2
3446,3446,0,61,193,2
3447,3447,0,-156,197,2
3448,3448,0,-44,49,2
3449,3449,0,183,-6,2
3450,3450,0,12,-87,2
3451,3451,0,-194,2,2
3452,3452,0,29,66,2
3453,3453,0,168,-109,2
3454,3454,0,-89,-72,2
3455,3455,0,-116,117,2
3456,3456,0,123,-57,2
3457,3457,0,40,-140,2
3458,3458,0,-138,186,2
3459,3459,0,38,6,2
3460,3460,0,133,-55,2
3461,3461,0,-119,62,2
3462,3462,0,-112,-147,2
3463,3463,0,164,75,2
3464,3464,0,82,31,2
3465,3465,0,-192,-47,2
3466,3466,0,-52,162,2
3467,3467,0,179,50,2
3468,3468,0,33,-99,2
3469,3469,0,-150,-180,2
3470,3470,0,-25,-11,2
3471,3471,0,108,33,2
3472,3472,0,21,-65,2
3473,3473,0,-79,106,2
3474,3474,0,-20,222,2
3475,3475,0,62,-3,2
3476,3476,0,13,-171,2
3477,3477,0,-65,-74,2
3478,3478,0,0,-13,2
3479,3479,0,74,13,2
3480,3480,0,-20,-5,2
3481,3481,0,-94,-20,2
3482,3482,0,46,36,2
3483,3483,0,98,118,2
3484,3484,0,-62,29,2
3485,3485,0,-106,-74,2
3486,3486,0,79,-89,2
3487,3487,0,91,81,2
3488,3488,0,-83,65,2
3489,3489,0,-64,-157,2
3490,3490,0,80,-15,2
3491,3491,0,11,15,2
3492,3492,0,-71,-13,2
3493,3493,0,44,-47,2
3494,3494,0,39,29,2
3495,3495,0,-113,115,2
3496,3496,0,-7,35,2
3497,3497,0,160,94,2
3498,3498,0,-32,-49,2
3499,3499,0,-195,-44,2
3500,3500,0,83,-47,2
3501,3501,0,183,-124,2
3502,3502,0,-119,-119,2
3503,3503,0,-143,27,2
3504,3504,0,138,216,2
3505,3505,0,78,35,2
3506,3506,0,-138,22,2
3507,3507,0,-9,37,2
3508,3508,0,105,-18,2
3509,3509,0,-54,-97,2
3510,3510,0,-64,-108,2
3511,3511,0,93,15,2
3512,3512,0,11,78,2
3513,3513,0,-95,113,2
3514,3514,0,28,-98,2
3515,3515,0,58,-12,2
3516,3516,0,-66,3,2
3517,3517,0,-2,-134,2
3518,3518,0,74,118,2
3519,3519,0,-70,70,2
3520,3520,0,-61,-54,2
3521,3521,0,142,-27,2
3522,3522,0,27,11,2
3523,3523,0,-196,23,2
3524,3524,0,10,17,2
3525,3525,0,213,72,2
3526,3526,0,-58,-112,2
3527,3527,0,-219,-143,2
3528,3528,0,108,130,2
3529,3529,0,196,112,2
3530,3530,0,-151,-50,2
3531,3531,0,-169,-21,2
3532,3532,0,192,61,2
3533,3533,0,131,-33,2
3534,3534,0,-221,-160,2
3535,3535,0,-95,-57,2
3536,3536,0,236,-31,2
3537,3537,0,59,68,2
3538,3538,0,-243,151,2
3539,3539,0,-23,100,2
3540,3540,0,240,38,2
3541,3541,0,-17,-29,2
3542,3542,0,-216,23,2
3543,3543,0,65,-63,2
3544,3544,0,166,-155,2
3545,3545,0,-116,8,2
3546,3546,0,-95,-14,2
3547,3547,0,148,-72,2
3548,3548,0,7,10,2
3549,3549,0,-169,-87,2
3550,3550,0,72,-13,2
3551,3551,0,166,155,2
3552,3552,0,-146,214,2
3553,3553,0,-147,132,2
3554,3554,0,170,-66,2
3555,3555,0,118,-104,2
3556,3556,0,-157,-91,2
3557,3557,0,-102,-35,2
3558,3558,0,117,-83,2
3559,3559,0,90,-40,2
3560,3560,0,-59,52,2
3561,3561,0,-91,-180,2
3562,3562,0,3,59,2
3563,3563,0,84,258,2
3564,3564,0,33,32,2
3565,3565,0,-67,38,2
3566,3566,0,-57,6,2
3567,3567,0,32,-58,2
3568,3568,0,62,-113,2
3569,3569,0,12,-56,2
3570,3570,0,-69,-34,2
3571,3571,0,-69,-88,2
3572,3572,0,61,74,2
3573,3573,0,124,72,2
3574,3574,0,-70,99,2
3575,3575,0,-177,134,2
3576,3576,0,80,-48,2
3577,3577,0,192,-124,2
3578,3578,0,-94,-73,2
3579,3579,0,-182,-64,2
3580,3580,0,107,5,2
3581,3581,0,146,73,2
3582,3582,0,-126,-33,2
3583,3583,0,-90,26,2
3584,3584,0,133,86,2
3585,3585,0,13,-118,2
3586,3586,0,-128,-92,2
3587,3587,0,63,74,2
3588,3588,0,101,175,2
3589,3589,0,-135,86,2
3590,3590,0,-67,-94,2
3591,3591,0,163,-59,2
3592,3592,0,10,-97,2
3593,3593,0,-168,-15,2
3594,3594,0,35,-22,2
3595,3595,0,137,-96,2
3596,3596,0,-69,54,2
3597,3597,0,-81,147,2
3598,3598,0,81,57,2
3599,3599,0,32,-78,2
3600,3600,0,-77,59,2
3601,3601,0,16,0,2
3602,3602,0,46,-110,2
3603,3603,0,-56,4,2
3604,3604,0,-18,31,2
3605,3605,0,73,58,2
3606,3606,0,-23,53,2
3607,3607,0,-83,-52,2
3608,3608,0,54,-147,2
3609,3609,0,85,-59,2
3610,3610,0,-87,20,2
3611,3611,0,-79,70,2
3612,3612,0,113,107,2
3613,3613,0,60,2,2
3614,3614,0,-128,38,2
3615,3615,0,-51,-119,2
3616,3616,0,123,-74,2
3617,3617,0,32,189,2
3618,3618,0,-108,-168,2
3619,3619,0,-28,-58,2
3620,3620,0,79,150,2
3621,3621,0,20,70,2
3622,3622,0,-53,34,2
3623,3623,0,-27,-144,2
3624,3624,0,22,-77,2
3625,3625,0,27,-53,2
3626,3626,0,-6,-15,2
3627,3627,0,-24,102,2
3628,3628,0,-3,26,2
3629,3629,0,13,71,2
3630,3630,0,1,-17,2
3631,3631,0,0,-55,2
3632,3632,0,1,72,2
3633,3633,0,-17,-46,2
3634,3634,0,-25,-43,2
3635,3635,0,25,-54,2
3636,3636,0,47,28,2
3637,3637,0,-41,111,2
3638,3638,0,-92,-47,2
3639,3639,0,58,-47,2
3640,3640,0,124,-122,2
3641,3641,0,-79,43,2
3642,3642,0,-141,102,2
3643,3643,0,82,-80,2
3644,3644,0,126,78,2
3645,3645,0,-69,142,2
3646,3646,0,-91,-43,2
3647,3647,0,32,-166,2
3648,3648,0,45,25,2
3649,3649,0,16,19,2
3650,3650,0,-3,-107,2
3651,3651,0,-72,52,2
3652,3652,0,-23,138,2
3653,3653,0,111,35,2
3654,3654,0,28,-124,2
3655,3655,0,-115,8,2
3656,3656,0,-15,13,2
3657,3657,0,86,-62,2
3658,3658,0,-19,0,2
3659,3659,0,-11,-50,2
3660,3660,0,55,77,2
3661,3661,0,-88,-11,2
3662,3662,0,-81,-66,2
3663,3663,0,186,46,2
3664,3664,0,98,70,2
3665,3665,0,-259,146,2
3666,3666,0,-104,-26,2
3667,3667,0,295,-121,2
3668,3668,0,107,-67,2
3669,3669,0,-291,-30,2
3670,3670,0,-105,49,2
3671,3671,0,249,-103,2
3672,3672,0,90,49,2
3673,3673,0,-174,34,2
3674,3674,0,-63,-133,2
3675,3675,0,88,144,2
3676,3676,0,31,174,2
3677,3677,0,-5,-12,2
3678,3678,0,6,-97,2
3679,3679,0,-69,-80,2
3680,3680,0,-50,-51,2
3681,3681,0,134,-4,2
3682,3682,0,79,76,2
3683,3683,0,-172,160,2
3684,3684,0,-101,-92,2
3685,3685,0,187,-146,2
3686,3686,0,88,95,2
3687,3687,0,-180,-54,2
3688,3688,0,-54,-30,2
3689,3689,0,140,104,2
3690,3690,0,8,-63,2
3691,3691,0,-93,-51,2
3692,3692,0,43,75,2
3693,3693,0,47,16,2
3694,3694,0,-88,8,2
3695,3695,0,-11,55,2
3696,3696,0,111,-78,2
3697,3697,0,-6,-82,2
3698,3698,0,-122,81,2
3699,3699,0,1,22,2
3700,3700,0,112,-19,2
3701,3701,0,15,-38,2
3702,3702,0,-94,-15,2
3703,3703,0,-41,67,2
3704,3704,0,64,-59,2
3705,3705,0,57,-67,2
3706,3706,0,-37,121,2
3707,3707,0,-70,62,2
3708,3708,0,5,-20,2
3709,3709,0,52,-17,2
3710,3710,0,22,-37,2
3711,3711,0,-33,-10,2
3712,3712,0,-41,-99,2
3713,3713,0,-8,15,2
3714,3714,0,43,54,2
3715,3715,0,46,-94,2
3716,3716,0,-49,152,2
3717,3717,0,-76,152,2
3718,3718,0,35,-135,2
3719,3719,0,87,-1,2
3720,3720,0,-29,8,2
3721,3721,0,-75,-148,2
3722,3722,0,12,-24,2
3723,3723,0,38,2,2
3724,3724,0,5,-15,2
3725,3725,0,19,92,2
3726,3726,0,-38,45,2
3727,3727,0,-81,-26,2
3728,3728,0,77,29,2
3729,3729,0,129,91,2
3730,3730,0,-120,8,2
3731,3731,0,-157,-121,2
3732,3732,0,158,7,2
3733,3733,0,145,-112,2
3734,3734,0,-180,-75,2
3735,3735,0,-104,67,2
3736,3736,0,172,-87,2
3737,3737,0,35,111,2
3738,3738,0,-133,165,2
3739,3739,0,36,39,2
3740,3740,0,55,2,2
3741,3741,0,-114,-74,2
3742,3742,0,21,-138,2
3743,3743,0,158,-66,2
3744,3744,0,-122,-4,2
3745,3745,0,-177,20,2
3746,3746,0,195,22,2
3747,3747,0,165,71,2
3748,3748,0,-245,187,2
3749,3749,0,-135,-72,2
3750,3750,0,243,-117,2
3751,3751,0,99,15,2
3752,3752,0,-226,-81,2
3753,3753,0,-67,-59,2
3754,3754,0,180,26,2
3755,3755,0,39,159,2
3756,3756,0,-132,-4,2
3757,3757,0,-27,-106,2
3758,3758,0,90,88,2
3759,3759,0,19,-31,2
3760,3760,0,-67,-57,2
3761,3761,0,-18,-74,2
3762,3762,0,61,37,2
3763,3763,0,17,162,2
3764,3764,0,-82,5,2
3765,3765,0,-20,63,2
3766,3766,0,91,-58,2
3767,3767,0,16,-140,2
3768,3768,0,-114,-7,2
3769,3769,0,-23,-3,2
3770,3770,0,116,-5,2
3771,3771,0,35,21,2
3772,3772,0,-118,21,2
3773,3773,0,-60,26,2
3774,3774,0,105,-74,2
3775,3775,0,82,30,2
3776,3776,0,-91,188,2
3777,3777,0,-100,-26,2
3778,3778,0,65,-159,2
3779,3779,0,110,-2,2
3780,3780,0,-45,131,2
3781,3781,0,-108,-21,2
3782,3782,0,10,-200,2
3783,3783,0,100,-9,2
3784,3784,0,21,110,2
3785,3785,0,-92,-14,2
3786,3786,0,-50,53,2
3787,3787,0,80,50,2
3788,3788,0,73,-9,2
3789,3789,0,-72,-21,2
3790,3790,0,-87,-112,2
3791,3791,0,60,10,2
3792,3792,0,82,27,2
3793,3793,0,-47,-89,2
3794,3794,0,-74,145,2
3795,3795,0,17,187,2
3796,3796,0,60,-68,2
3797,3797,0,14,-104,2
3798,3798,0,-46,-126,2
3799,3799,0,-44,-53,2
3800,3800,0,27,137,2
3801,3801,0,68,-34,2
3802,3802,0,-4,-64,2
3803,3803,0,-91,159,2
3804,3804,0,-22,-81,2
3805,3805,0,96,-89,2
3806,3806,0,51,167,2
3807,3807,0,-105,39,2
3808,3808,0,-89,-69,2
3809,3809,0,104,28,2
3810,3810,0,112,-30,2
3811,3811,0,-105,-34,2
3812,3812,0,-134,63,2
3813,3813,0,89,-61,2
3814,3814,0,131,-31,2
3815,3815,0,-69,-64,2
3816,3816,0,-114,-115,2
3817,3817,0,35,94,2
3818,3818,0,80,145,2
3819,3819,0,6,52,2
3820,3820,0,-52,-6,2
3821,3821,0,-50,26,2
3822,3822,0,25,26,2
3823,3823,0,84,-146,2
3824,3824,0,-12,-172,2
3825,3825,0,-96,95,2
3826,3826,0,-4,120,2
3827,3827,0,90,-64,2
